loan,duration,poutcome,job,y
no,484,unknown,self-employed,no
no,83,unknown,housemaid,no
no,274,unknown,management,no
no,146,unknown,management,no
yes,228,unknown,unemployed,no
no,237,unknown,student,no
yes,105,unknown,admin.,no
no,87,unknown,management,no
no,95,unknown,entrepreneur,no
no,116,unknown,technician,no
no,437,unknown,admin.,no
no,440,unknown,blue-collar,no
yes,280,unknown,services,no
no,204,unknown,services,no
no,60,failure,services,no
no,179,unknown,management,no
no,118,unknown,unemployed,no
no,104,unknown,blue-collar,no
no,83,other,housemaid,no
no,136,unknown,admin.,no
no,111,unknown,services,no
no,354,unknown,technician,no
no,128,unknown,services,no
no,407,unknown,student,no
no,201,failure,retired,no
no,0,unknown,technician,no
no,158,success,entrepreneur,no
no,131,unknown,entrepreneur,no
no,182,unknown,blue-collar,no
no,404,unknown,management,no
no,112,unknown,management,no
no,63,unknown,admin.,no
no,69,unknown,technician,no
no,197,unknown,retired,no
no,38,unknown,admin.,no
no,644,unknown,blue-collar,no
no,50,unknown,student,no
no,172,unknown,blue-collar,no
no,245,unknown,management,no
no,369,unknown,student,no
no,63,unknown,services,no
no,182,unknown,management,no
no,46,unknown,technician,no
no,489,success,retired,no
no,206,unknown,blue-collar,no
yes,138,unknown,technician,no
no,172,unknown,blue-collar,no
no,164,unknown,technician,no
no,299,unknown,technician,no
yes,337,other,admin.,no
yes,239,failure,admin.,no
no,15,unknown,self-employed,no
yes,303,unknown,admin.,no
no,71,failure,management,no
no,52,unknown,blue-collar,no
no,198,unknown,blue-collar,no
yes,687,failure,technician,no
no,87,unknown,retired,no
no,60,unknown,technician,no
yes,143,unknown,admin.,no
no,328,unknown,services,no
no,114,unknown,blue-collar,no
yes,14,unknown,admin.,no
no,310,unknown,management,no
no,49,unknown,management,no
no,297,unknown,management,no
no,179,unknown,management,no
no,200,unknown,blue-collar,no
no,215,unknown,housemaid,no
no,78,unknown,management,no
no,286,unknown,technician,no
no,103,unknown,blue-collar,no
yes,128,unknown,technician,no
no,228,unknown,services,no
no,248,unknown,services,no
yes,82,unknown,blue-collar,no
no,49,unknown,blue-collar,no
no,326,success,self-employed,no
yes,30,unknown,admin.,no
no,131,unknown,blue-collar,no
no,113,failure,management,no
no,157,unknown,admin.,no
no,160,unknown,admin.,no
no,323,failure,technician,no
no,5,unknown,services,no
no,12,unknown,technician,no
no,287,unknown,housemaid,no
no,48,unknown,admin.,no
no,16,unknown,management,no
no,117,unknown,management,no
no,112,unknown,management,no
no,158,unknown,blue-collar,no
no,259,unknown,blue-collar,no
no,161,unknown,admin.,no
no,94,unknown,technician,no
no,155,unknown,admin.,no
no,111,other,admin.,no
no,1143,unknown,services,no
yes,18,unknown,technician,no
no,192,unknown,management,no
no,326,success,blue-collar,no
yes,125,unknown,management,no
no,44,unknown,management,no
no,637,unknown,technician,no
no,95,unknown,management,no
no,301,unknown,management,no
no,292,other,technician,no
no,28,unknown,unknown,no
no,52,unknown,blue-collar,no
no,51,unknown,housemaid,no
yes,275,unknown,technician,no
no,75,unknown,admin.,no
no,99,unknown,blue-collar,no
no,56,unknown,management,no
no,614,unknown,blue-collar,no
no,359,unknown,admin.,no
no,21,unknown,housemaid,no
yes,138,unknown,technician,no
no,65,failure,admin.,no
no,174,other,technician,no
no,332,unknown,services,no
no,319,unknown,management,no
no,250,unknown,housemaid,no
no,414,unknown,management,no
yes,446,unknown,technician,no
no,26,unknown,admin.,no
no,19,unknown,services,no
no,179,unknown,unemployed,no
no,1201,unknown,management,no
no,114,unknown,admin.,no
no,290,unknown,technician,no
no,111,unknown,technician,no
no,182,unknown,services,no
no,784,unknown,blue-collar,no
no,118,failure,self-employed,no
yes,263,unknown,management,no
no,243,unknown,services,no
no,203,failure,blue-collar,no
no,164,unknown,technician,no
no,639,unknown,student,no
no,511,unknown,self-employed,no
no,75,unknown,blue-collar,no
no,177,other,student,no
no,195,unknown,technician,no
no,42,unknown,management,no
no,323,failure,technician,no
no,79,unknown,blue-collar,no
no,238,failure,admin.,no
yes,195,unknown,technician,no
yes,100,unknown,technician,no
no,125,unknown,management,no
no,208,unknown,technician,no
no,336,unknown,technician,no
yes,305,failure,entrepreneur,no
yes,93,unknown,management,no
no,68,unknown,blue-collar,no
no,137,unknown,technician,no
no,241,unknown,technician,no
yes,395,unknown,technician,no
no,34,unknown,blue-collar,no
no,283,failure,blue-collar,no
no,291,failure,management,no
no,146,unknown,management,no
no,25,unknown,blue-collar,no
no,119,unknown,services,no
no,165,unknown,admin.,no
no,87,other,admin.,no
no,267,unknown,blue-collar,no
no,155,unknown,technician,no
no,101,unknown,unemployed,no
yes,92,unknown,admin.,no
no,465,other,technician,no
no,87,unknown,services,no
no,144,unknown,management,no
no,103,unknown,technician,no
no,166,unknown,retired,no
no,51,unknown,housemaid,no
no,205,unknown,management,no
no,205,unknown,blue-collar,no
yes,172,failure,management,no
yes,299,unknown,unemployed,no
yes,251,unknown,services,no
no,387,unknown,housemaid,no
no,625,unknown,management,no
no,341,unknown,unknown,no
no,74,unknown,technician,no
no,80,unknown,admin.,no
no,132,unknown,management,no
no,202,unknown,services,no
yes,268,unknown,management,no
no,297,failure,services,no
no,81,unknown,management,no
no,431,unknown,blue-collar,no
yes,53,unknown,services,no
no,53,unknown,services,no
no,28,unknown,self-employed,no
no,177,unknown,blue-collar,no
no,302,unknown,blue-collar,no
no,263,unknown,services,no
no,218,unknown,self-employed,no
no,101,unknown,services,no
yes,181,unknown,technician,no
no,223,unknown,admin.,no
no,224,unknown,technician,no
yes,81,unknown,technician,no
no,146,unknown,entrepreneur,no
yes,102,unknown,technician,no
no,215,unknown,management,no
no,347,failure,blue-collar,no
no,288,unknown,admin.,no
no,185,other,admin.,no
no,117,unknown,technician,no
no,451,unknown,technician,no
no,49,unknown,management,no
no,246,unknown,management,no
no,53,unknown,blue-collar,no
yes,317,unknown,management,no
no,931,unknown,housemaid,no
no,452,unknown,blue-collar,no
no,9,unknown,services,no
no,428,unknown,technician,no
no,386,unknown,admin.,no
yes,46,unknown,admin.,no
no,80,unknown,management,no
no,406,unknown,management,no
no,265,failure,technician,no
no,171,unknown,entrepreneur,no
no,82,unknown,management,no
no,1176,unknown,management,no
no,283,unknown,blue-collar,no
no,224,unknown,management,no
no,99,unknown,admin.,no
no,25,unknown,management,no
no,203,unknown,services,no
no,174,unknown,admin.,no
yes,201,unknown,technician,no
no,85,unknown,management,no
no,409,unknown,unknown,no
no,661,unknown,student,no
no,143,unknown,blue-collar,no
yes,21,other,services,no
no,453,unknown,blue-collar,no
no,165,unknown,technician,no
no,53,unknown,blue-collar,no
no,204,unknown,management,no
no,5,unknown,services,no
no,388,unknown,retired,no
no,158,unknown,management,no
yes,225,failure,services,no
no,273,unknown,technician,no
no,515,unknown,management,no
no,128,unknown,admin.,no
no,227,unknown,blue-collar,no
yes,130,unknown,technician,no
no,766,failure,retired,no
no,370,unknown,services,no
no,158,unknown,services,no
no,14,failure,management,no
no,199,unknown,self-employed,no
no,646,unknown,blue-collar,no
no,149,unknown,retired,no
no,108,unknown,blue-collar,no
no,467,unknown,admin.,no
no,149,unknown,blue-collar,no
no,230,unknown,blue-collar,no
no,23,unknown,blue-collar,no
yes,337,unknown,management,no
no,98,unknown,technician,no
no,245,unknown,blue-collar,no
no,168,unknown,technician,no
no,72,unknown,blue-collar,no
no,79,unknown,blue-collar,no
no,14,unknown,blue-collar,no
no,167,unknown,admin.,no
no,187,unknown,self-employed,no
no,332,unknown,technician,no
no,633,unknown,technician,no
no,217,unknown,technician,no
yes,75,unknown,management,no
no,90,unknown,management,no
no,464,unknown,admin.,no
no,123,unknown,management,no
no,348,unknown,blue-collar,no
no,161,other,blue-collar,no
no,164,unknown,management,no
no,377,unknown,admin.,no
no,168,unknown,admin.,no
no,221,unknown,entrepreneur,no
yes,87,unknown,technician,no
no,94,unknown,retired,no
no,34,unknown,technician,no
no,155,unknown,housemaid,no
no,225,unknown,admin.,no
yes,152,failure,admin.,no
no,37,unknown,self-employed,no
no,115,unknown,technician,no
no,166,unknown,retired,no
no,74,unknown,technician,no
yes,274,unknown,management,no
no,76,unknown,blue-collar,no
no,77,unknown,management,no
no,125,unknown,management,no
no,43,unknown,blue-collar,no
yes,357,unknown,blue-collar,no
no,264,unknown,technician,no
no,66,unknown,services,no
no,224,unknown,retired,no
yes,59,unknown,technician,no
yes,79,unknown,management,no
no,881,unknown,management,no
yes,264,unknown,housemaid,no
no,28,unknown,entrepreneur,no
yes,251,unknown,management,no
no,249,failure,admin.,no
yes,23,unknown,blue-collar,no
no,97,unknown,entrepreneur,no
yes,16,unknown,blue-collar,no
no,36,unknown,technician,no
no,101,unknown,technician,no
no,139,unknown,self-employed,no
no,174,unknown,self-employed,no
no,181,unknown,management,no
yes,171,unknown,admin.,no
no,583,unknown,blue-collar,no
no,204,unknown,services,no
no,292,unknown,technician,no
no,520,unknown,management,no
yes,90,failure,blue-collar,no
no,79,unknown,retired,no
yes,84,unknown,technician,no
no,144,unknown,technician,no
no,113,unknown,services,no
yes,308,unknown,technician,no
no,203,unknown,technician,no
no,176,unknown,admin.,no
no,173,unknown,blue-collar,no
yes,46,failure,technician,no
no,351,unknown,technician,no
yes,26,unknown,entrepreneur,no
no,191,unknown,management,no
no,70,unknown,retired,no
yes,44,unknown,technician,no
no,108,unknown,blue-collar,no
no,91,unknown,admin.,no
no,74,unknown,blue-collar,no
no,116,unknown,blue-collar,no
yes,332,unknown,blue-collar,no
no,266,unknown,housemaid,no
no,404,unknown,blue-collar,no
no,99,unknown,services,no
no,300,unknown,management,no
no,229,unknown,admin.,no
yes,81,unknown,technician,no
no,317,unknown,services,no
no,77,unknown,admin.,no
no,114,unknown,unemployed,no
no,394,unknown,management,no
no,154,unknown,blue-collar,no
yes,1297,unknown,blue-collar,no
no,373,unknown,management,no
no,455,unknown,blue-collar,no
no,177,unknown,technician,no
no,222,unknown,self-employed,no
no,318,unknown,technician,no
no,270,failure,blue-collar,no
no,113,unknown,management,no
no,293,unknown,admin.,no
no,96,unknown,blue-collar,no
no,64,unknown,technician,no
no,553,unknown,blue-collar,no
no,356,unknown,services,no
no,147,unknown,management,no
no,425,unknown,admin.,no
no,195,unknown,unemployed,no
yes,45,unknown,blue-collar,no
no,171,failure,management,no
yes,31,unknown,blue-collar,no
no,184,unknown,management,no
no,174,unknown,management,no
no,173,unknown,blue-collar,no
no,159,unknown,management,no
yes,357,unknown,services,no
no,24,unknown,management,no
no,162,unknown,entrepreneur,no
no,800,unknown,self-employed,no
no,147,failure,student,no
no,168,unknown,blue-collar,no
no,271,unknown,services,no
no,98,unknown,admin.,no
no,226,unknown,admin.,no
no,71,failure,management,no
no,394,unknown,blue-collar,no
no,166,unknown,housemaid,no
no,205,unknown,retired,no
no,190,unknown,admin.,no
no,119,success,blue-collar,no
no,40,unknown,blue-collar,no
no,133,unknown,admin.,no
no,252,unknown,blue-collar,no
no,83,unknown,blue-collar,no
yes,357,failure,admin.,no
no,65,unknown,student,no
no,134,unknown,management,no
no,36,unknown,blue-collar,no
yes,467,unknown,blue-collar,no
yes,84,unknown,blue-collar,no
yes,706,unknown,management,no
no,125,unknown,blue-collar,no
no,245,unknown,admin.,no
no,317,unknown,technician,no
no,163,unknown,technician,no
no,547,unknown,technician,no
no,111,unknown,management,no
no,66,unknown,services,no
no,52,unknown,unknown,no
no,77,unknown,blue-collar,no
no,316,unknown,blue-collar,no
no,404,other,admin.,no
no,234,unknown,admin.,no
no,97,unknown,technician,no
no,328,unknown,technician,no
no,82,unknown,services,no
no,71,unknown,blue-collar,no
no,211,unknown,blue-collar,no
yes,345,unknown,technician,no
no,148,unknown,management,no
yes,32,other,blue-collar,no
no,134,failure,technician,no
no,132,unknown,technician,no
yes,131,unknown,self-employed,no
no,97,unknown,management,no
no,75,unknown,management,no
no,63,other,blue-collar,no
no,297,unknown,blue-collar,no
yes,179,unknown,blue-collar,no
no,42,unknown,services,no
no,164,failure,blue-collar,no
yes,161,failure,blue-collar,no
no,68,unknown,admin.,no
no,368,unknown,retired,no
no,318,unknown,management,no
no,697,unknown,technician,no
yes,43,unknown,services,no
no,211,unknown,management,no
no,36,unknown,services,no
no,68,unknown,unemployed,no
no,151,unknown,housemaid,no
no,198,unknown,services,no
yes,183,unknown,management,no
no,93,unknown,technician,no
no,126,unknown,blue-collar,no
no,90,unknown,blue-collar,no
no,160,failure,blue-collar,no
no,48,unknown,management,no
no,169,unknown,blue-collar,no
yes,65,unknown,management,no
no,45,failure,management,no
no,189,unknown,entrepreneur,no
no,77,unknown,admin.,no
yes,76,unknown,admin.,no
no,257,unknown,blue-collar,no
no,37,unknown,blue-collar,no
no,410,unknown,management,no
yes,1302,unknown,blue-collar,no
no,59,unknown,management,no
no,151,unknown,services,no
no,90,unknown,services,no
yes,147,unknown,admin.,no
no,59,failure,blue-collar,no
yes,109,failure,technician,no
no,297,unknown,blue-collar,no
no,229,unknown,management,no
no,6,unknown,housemaid,no
no,98,unknown,blue-collar,no
no,126,unknown,management,no
yes,110,failure,management,no
no,282,other,technician,no
yes,447,unknown,blue-collar,no
no,134,unknown,management,no
no,40,unknown,self-employed,no
no,254,unknown,retired,no
no,290,unknown,blue-collar,no
no,151,unknown,entrepreneur,no
yes,167,unknown,self-employed,no
no,161,unknown,blue-collar,no
no,252,unknown,entrepreneur,no
no,318,unknown,unemployed,no
no,300,unknown,admin.,no
no,102,unknown,blue-collar,no
yes,257,failure,management,no
no,112,unknown,blue-collar,no
no,206,unknown,management,no
no,411,unknown,blue-collar,no
no,84,other,self-employed,no
yes,271,success,technician,no
no,950,unknown,housemaid,no
yes,36,unknown,technician,no
no,72,unknown,admin.,no
no,131,unknown,admin.,no
yes,93,unknown,technician,no
no,84,failure,blue-collar,no
no,112,failure,blue-collar,no
no,289,unknown,management,no
no,55,other,management,no
no,255,unknown,unemployed,no
yes,410,unknown,services,no
no,274,unknown,blue-collar,no
no,229,unknown,technician,no
no,90,unknown,technician,no
no,376,unknown,management,no
no,572,unknown,blue-collar,no
no,108,unknown,technician,no
no,24,unknown,management,no
no,127,unknown,retired,no
no,93,unknown,unemployed,no
no,154,unknown,technician,no
no,86,unknown,technician,no
no,155,failure,retired,no
no,1650,unknown,management,no
no,247,unknown,blue-collar,no
no,37,unknown,management,no
yes,654,unknown,services,no
no,65,unknown,technician,no
no,404,unknown,management,no
no,79,unknown,management,no
no,187,unknown,technician,no
no,71,unknown,management,no
yes,77,unknown,management,no
no,111,unknown,technician,no
no,173,unknown,blue-collar,no
yes,634,unknown,retired,no
no,169,unknown,technician,no
no,76,unknown,admin.,no
yes,211,unknown,management,no
no,150,unknown,admin.,no
no,58,unknown,blue-collar,no
no,210,unknown,services,no
no,25,unknown,blue-collar,no
yes,208,unknown,blue-collar,no
yes,576,unknown,blue-collar,no
yes,425,unknown,blue-collar,no
yes,124,unknown,technician,no
no,428,failure,self-employed,no
no,473,unknown,admin.,no
no,169,unknown,technician,no
yes,231,failure,retired,no
no,339,unknown,management,no
no,307,unknown,blue-collar,no
yes,103,unknown,technician,no
no,412,unknown,technician,no
yes,7,unknown,technician,no
no,161,unknown,admin.,no
no,81,unknown,admin.,no
no,102,unknown,admin.,no
no,72,unknown,blue-collar,no
no,82,unknown,management,no
no,153,failure,technician,no
no,239,unknown,management,no
no,194,unknown,admin.,no
no,229,unknown,services,no
no,151,unknown,admin.,no
no,245,unknown,self-employed,no
no,259,failure,blue-collar,no
no,125,unknown,technician,no
no,272,unknown,admin.,no
no,373,unknown,management,no
yes,29,failure,management,no
no,100,unknown,technician,no
no,264,unknown,unemployed,no
no,76,failure,admin.,no
no,313,unknown,services,no
no,59,unknown,blue-collar,no
no,489,unknown,admin.,no
no,178,unknown,housemaid,no
no,84,unknown,management,no
